trader_id,date,portfolio_value,unrealized_pnl,realized_pnl,cash,equity,deposits_withdrawals
1,2024-03-05,1191.3368727138893,0.0,0.0,0.0,1191.3368727138893,0.0
1,2024-03-07,657.3018731570704,0.0,0.0,0.0,657.3018731570704,0.0
1,2024-03-08,1219.7004870064798,0.0,0.0,0.0,1219.7004870064798,0.0
1,2024-03-11,673.1999462570091,0.0,0.0,0.0,673.1999462570091,0.0
1,2024-03-12,654.6864418107575,0.0,0.0,0.0,654.6864418107575,0.0
1,2024-03-14,689.1516672537103,0.0,0.0,0.0,689.1516672537103,0.0
1,2024-03-15,1276.5759471231759,0.0,0.0,0.0,1276.5759471231759,0.0
1,2024-03-19,1286.5358896940636,0.0,0.0,0.0,1286.5358896940636,0.0
1,2024-03-21,656.2234305640753,0.0,0.0,0.0,656.2234305640753,0.0
1,2024-03-22,633.9391385196731,0.0,0.0,0.0,633.9391385196731,0.0
1,2024-03-25,637.5100468545166,0.0,0.0,0.0,637.5100468545166,0.0
1,2024-03-27,652.3820834465755,0.0,0.0,0.0,652.3820834465755,0.0
1,2024-03-28,650.773109553242,0.0,0.0,0.0,650.773109553242,0.0
1,2024-04-02,1258.1866358389507,0.0,0.0,0.0,1258.1866358389507,0.0
1,2024-04-04,1272.508607910353,0.0,0.0,0.0,1272.508607910353,0.0
1,2024-04-08,635.4845394348298,0.0,0.0,0.0,635.4845394348298,0.0
1,2024-04-09,4024.163898640962,0.0,0.0,0.0,4024.163898640962,0.0
1,2024-04-10,632.9619427746655,0.0,0.0,0.0,632.9619427746655,0.0
1,2024-04-11,623.8018112105412,0.0,0.0,0.0,623.8018112105412,0.0
1,2024-04-12,2889.461119252839,0.0,0.0,0.0,2889.461119252839,0.0
1,2024-04-15,644.920325264721,0.0,0.0,0.0,644.920325264721,0.0
1,2024-04-16,640.9443473516742,0.0,0.0,0.0,640.9443473516742,0.0
1,2024-04-17,2865.6706424578097,0.0,0.0,0.0,2865.6706424578097,0.0
1,2024-04-18,612.5389157946579,0.0,0.0,0.0,612.5389157946579,0.0
1,2024-04-19,637.6584548151358,0.0,0.0,0.0,637.6584548151358,0.0
1,2024-04-22,626.327622306365,0.0,0.0,0.0,626.327622306365,0.0
1,2024-04-24,640.4254800782292,0.0,0.0,0.0,640.4254800782292,0.0
1,2024-04-25,1304.5107448088056,0.0,0.0,0.0,1304.5107448088056,0.0
1,2024-04-26,4048.74604880432,0.0,0.0,0.0,4048.74604880432,0.0
1,2024-04-30,620.7858044687741,0.0,0.0,0.0,620.7858044687741,0.0
1,2024-05-01,650.5911817337003,0.0,0.0,0.0,650.5911817337003,0.0
1,2024-05-06,653.7048610700972,0.0,0.0,0.0,653.7048610700972,0.0
1,2024-05-07,1296.0965578567289,0.0,0.0,0.0,1296.0965578567289,0.0
1,2024-05-09,664.2246604554412,0.0,0.0,0.0,664.2246604554412,0.0
1,2024-05-10,696.4562639519932,0.0,0.0,0.0,696.4562639519932,0.0
1,2024-05-13,697.1038493195841,0.0,0.0,0.0,697.1038493195841,0.0
1,2024-05-17,640.5184474249727,0.0,0.0,0.0,640.5184474249727,0.0
1,2024-05-20,651.1823940713732,0.0,0.0,0.0,651.1823940713732,0.0
1,2024-05-21,624.2558325369396,0.0,0.0,0.0,624.2558325369396,0.0
1,2024-05-27,2883.7195716450333,0.0,0.0,0.0,2883.7195716450333,0.0
1,2024-05-28,637.6990024055602,0.0,0.0,0.0,637.6990024055602,0.0
1,2024-05-29,1342.2583893764536,0.0,0.0,0.0,1342.2583893764536,0.0
1,2024-05-30,655.0827547326867,0.0,0.0,0.0,655.0827547326867,0.0
1,2024-06-03,3949.56951541823,0.0,0.0,0.0,3949.56951541823,0.0
1,2024-06-04,1324.2035873499726,0.0,0.0,0.0,1324.2035873499726,0.0
1,2024-06-05,633.5269879638465,0.0,0.0,0.0,633.5269879638465,0.0
1,2024-06-06,626.247637323665,0.0,0.0,0.0,626.247637323665,0.0
1,2024-06-07,3999.8208033362416,0.0,0.0,0.0,3999.8208033362416,0.0
1,2024-06-10,6376.128455194934,0.0,0.0,0.0,6376.128455194934,0.0
1,2024-06-13,2941.857592929124,0.0,0.0,0.0,2941.857592929124,0.0
1,2024-06-14,1306.4703909392622,0.0,0.0,0.0,1306.4703909392622,0.0
1,2024-06-17,638.6681780111536,0.0,0.0,0.0,638.6681780111536,0.0
1,2024-06-18,1370.593795498893,0.0,0.0,0.0,1370.593795498893,0.0
1,2024-06-20,669.4747340194938,0.0,0.0,0.0,669.4747340194938,0.0
1,2024-06-24,698.340125945714,0.0,0.0,0.0,698.340125945714,0.0
1,2024-06-25,680.8945719520802,0.0,0.0,0.0,680.8945719520802,0.0
1,2024-06-26,675.1194947824787,0.0,0.0,0.0,675.1194947824787,0.0
1,2024-06-28,694.8983513897184,0.0,0.0,0.0,694.8983513897184,0.0
2,2024-01-01,1903.6828007704048,0.0,0.0,0.0,1903.6828007704048,0.0
2,2024-01-02,1888.346161351916,0.0,0.0,0.0,1888.346161351916,0.0
2,2024-01-03,1929.3302092587123,0.0,0.0,0.0,1929.3302092587123,0.0
2,2024-01-04,1839.3672903977485,0.0,0.0,0.0,1839.3672903977485,0.0
2,2024-01-08,1836.6220364537267,0.0,0.0,0.0,1836.6220364537267,0.0
2,2024-01-22,1765.618615209878,0.0,0.0,0.0,1765.618615209878,0.0
2,2024-01-29,1717.6397509453202,0.0,0.0,0.0,1717.6397509453202,0.0
2,2024-02-09,1593.5619838580794,0.0,0.0,0.0,1593.5619838580794,0.0
2,2024-02-13,1620.938196247473,0.0,0.0,0.0,1620.938196247473,0.0
2,2024-02-14,1622.895724225143,0.0,0.0,0.0,1622.895724225143,0.0
2,2024-02-19,1723.0665771585461,0.0,0.0,0.0,1723.0665771585461,0.0
2,2024-02-28,1664.9354656742075,0.0,0.0,0.0,1664.9354656742075,0.0
2,2024-03-07,1737.4721609458124,0.0,0.0,0.0,1737.4721609458124,0.0
2,2024-03-13,1526.383994109191,0.0,0.0,0.0,1526.383994109191,0.0
2,2024-03-14,1564.949896449802,0.0,0.0,0.0,1564.949896449802,0.0
2,2024-03-19,1578.780190050722,0.0,0.0,0.0,1578.780190050722,0.0
2,2024-03-21,1546.8808562571905,0.0,0.0,0.0,1546.8808562571905,0.0
2,2024-03-25,1525.0084685513527,0.0,0.0,0.0,1525.0084685513527,0.0
2,2024-03-26,1616.9511325023134,0.0,0.0,0.0,1616.9511325023134,0.0
2,2024-04-09,1541.812206325746,0.0,0.0,0.0,1541.812206325746,0.0
2,2024-04-16,1618.9000008488815,0.0,0.0,0.0,1618.9000008488815,0.0
2,2024-04-17,1617.090948892161,0.0,0.0,0.0,1617.090948892161,0.0
2,2024-04-23,1568.644307106601,0.0,0.0,0.0,1568.644307106601,0.0
2,2024-04-25,1664.2341291538485,0.0,0.0,0.0,1664.2341291538485,0.0
2,2024-04-29,1636.87901791428,0.0,0.0,0.0,1636.87901791428,0.0
2,2024-05-01,1630.2920671984675,0.0,0.0,0.0,1630.2920671984675,0.0
2,2024-05-03,1735.3290075261584,0.0,0.0,0.0,1735.3290075261584,0.0
2,2024-05-14,1754.662116439426,0.0,0.0,0.0,1754.662116439426,0.0
2,2024-05-17,1658.6035090686382,0.0,0.0,0.0,1658.6035090686382,0.0
2,2024-05-27,1722.097810109336,0.0,0.0,0.0,1722.097810109336,0.0
2,2024-05-31,1730.8946333195875,0.0,0.0,0.0,1730.8946333195875,0.0
2,2024-06-06,1726.44386228515,0.0,0.0,0.0,1726.44386228515,0.0
2,2024-06-10,1737.774345306818,0.0,0.0,0.0,1737.774345306818,0.0
2,2024-06-14,1690.4032777132925,0.0,0.0,0.0,1690.4032777132925,0.0
2,2024-06-20,1656.020389895906,0.0,0.0,0.0,1656.020389895906,0.0
2,2024-06-21,1648.0106930589131,0.0,0.0,0.0,1648.0106930589131,0.0
2,2024-06-24,1623.9834423832713,0.0,0.0,0.0,1623.9834423832713,0.0
2,2024-06-26,1733.4968750175128,0.0,0.0,0.0,1733.4968750175128,0.0
3,2024-01-01,103.64851520028695,0.0,0.0,0.0,103.64851520028695,0.0
3,2024-01-03,3128.8053310039,0.0,0.0,0.0,3128.8053310039,0.0
3,2024-01-08,104.38212498209246,0.0,0.0,0.0,104.38212498209246,0.0
3,2024-01-10,102.24504684975264,0.0,0.0,0.0,102.24504684975264,0.0
3,2024-01-19,1209.0220579252418,0.0,0.0,0.0,1209.0220579252418,0.0
3,2024-01-23,102.96218323523647,0.0,0.0,0.0,102.96218323523647,0.0
3,2024-01-30,104.41291736255893,0.0,0.0,0.0,104.41291736255893,0.0
3,2024-02-02,1329.7306167338484,0.0,0.0,0.0,1329.7306167338484,0.0
3,2024-02-05,101.26380688838223,0.0,0.0,0.0,101.26380688838223,0.0
3,2024-02-07,103.05521806811824,0.0,0.0,0.0,103.05521806811824,0.0
3,2024-02-12,101.29713558386088,0.0,0.0,0.0,101.29713558386088,0.0
3,2024-02-20,104.10604190724345,0.0,0.0,0.0,104.10604190724345,0.0
3,2024-02-21,104.28017891909718,0.0,0.0,0.0,104.28017891909718,0.0
3,2024-02-22,106.08123420600995,0.0,0.0,0.0,106.08123420600995,0.0
3,2024-02-27,3264.7024578690143,0.0,0.0,0.0,3264.7024578690143,0.0
3,2024-03-05,100.50303011092849,0.0,0.0,0.0,100.50303011092849,0.0
3,2024-03-07,1227.0582864405517,0.0,0.0,0.0,1227.0582864405517,0.0
3,2024-03-08,103.16609217045261,0.0,0.0,0.0,103.16609217045261,0.0
3,2024-03-14,1174.2722140428739,0.0,0.0,0.0,1174.2722140428739,0.0
3,2024-03-18,109.39953891309779,0.0,0.0,0.0,109.39953891309779,0.0
3,2024-03-19,108.10286903424809,0.0,0.0,0.0,108.10286903424809,0.0
3,2024-03-22,1146.866252577996,0.0,0.0,0.0,1146.866252577996,0.0
3,2024-04-02,102.60650372185621,0.0,0.0,0.0,102.60650372185621,0.0
3,2024-04-03,1136.9331234726735,0.0,0.0,0.0,1136.9331234726735,0.0
3,2024-04-05,104.15055441976433,0.0,0.0,0.0,104.15055441976433,0.0
3,2024-04-09,102.571495937592,0.0,0.0,0.0,102.571495937592,0.0
3,2024-04-10,105.14396284255389,0.0,0.0,0.0,105.14396284255389,0.0
3,2024-04-11,106.3697084962302,0.0,0.0,0.0,106.3697084962302,0.0
3,2024-04-19,109.33063969688148,0.0,0.0,0.0,109.33063969688148,0.0
3,2024-04-30,114.93819190084068,0.0,0.0,0.0,114.93819190084068,0.0
3,2024-05-01,115.2781820201179,0.0,0.0,0.0,115.2781820201179,0.0
3,2024-05-06,114.90262581984783,0.0,0.0,0.0,114.90262581984783,0.0
3,2024-05-08,115.9100186988804,0.0,0.0,0.0,115.9100186988804,0.0
3,2024-05-09,116.37141502954665,0.0,0.0,0.0,116.37141502954665,0.0
3,2024-05-10,118.18296299660916,0.0,0.0,0.0,118.18296299660916,0.0
3,2024-05-15,113.75588258843847,0.0,0.0,0.0,113.75588258843847,0.0
3,2024-05-17,113.24323111852985,0.0,0.0,0.0,113.24323111852985,0.0
3,2024-05-22,109.33619340912995,0.0,0.0,0.0,109.33619340912995,0.0
3,2024-05-24,105.72818070259778,0.0,0.0,0.0,105.72818070259778,0.0
3,2024-06-28,96.29042459975773,0.0,0.0,0.0,96.29042459975773,0.0
4,2024-01-08,233.61375412490727,0.0,0.0,0.0,233.61375412490727,0.0
4,2024-01-10,228.54547240369257,0.0,0.0,0.0,228.54547240369257,0.0
4,2024-01-18,1297.5701317559601,0.0,0.0,0.0,1297.5701317559601,0.0
4,2024-01-19,227.78294270829565,0.0,0.0,0.0,227.78294270829565,0.0
4,2024-01-22,227.70510878409385,0.0,0.0,0.0,227.70510878409385,0.0
4,2024-01-23,229.46027422587267,0.0,0.0,0.0,229.46027422587267,0.0
4,2024-01-25,226.86515730408865,0.0,0.0,0.0,226.86515730408865,0.0
4,2024-01-26,224.83562955624873,0.0,0.0,0.0,224.83562955624873,0.0
4,2024-01-29,1396.743978201398,0.0,0.0,0.0,1396.743978201398,0.0
4,2024-01-31,222.8744904354034,0.0,0.0,0.0,222.8744904354034,0.0
4,2024-02-02,218.1480441448163,0.0,0.0,0.0,218.1480441448163,0.0
4,2024-02-21,211.33028984298352,0.0,0.0,0.0,211.33028984298352,0.0
4,2024-02-27,1557.3346073656407,0.0,0.0,0.0,1557.3346073656407,0.0
4,2024-02-29,1569.184767545715,0.0,0.0,0.0,1569.184767545715,0.0
4,2024-03-01,213.3421086274976,0.0,0.0,0.0,213.3421086274976,0.0
4,2024-03-07,215.06686754809442,0.0,0.0,0.0,215.06686754809442,0.0
4,2024-03-11,213.83074168078247,0.0,0.0,0.0,213.83074168078247,0.0
4,2024-03-13,1558.818995241128,0.0,0.0,0.0,1558.818995241128,0.0
4,2024-03-14,213.78385909612143,0.0,0.0,0.0,213.78385909612143,0.0
4,2024-03-20,218.17634742767822,0.0,0.0,0.0,218.17634742767822,0.0
4,2024-04-03,224.33505904932034,0.0,0.0,0.0,224.33505904932034,0.0
4,2024-04-22,228.50061071587868,0.0,0.0,0.0,228.50061071587868,0.0
4,2024-04-23,228.1572185776662,0.0,0.0,0.0,228.1572185776662,0.0
4,2024-04-29,226.92147246245113,0.0,0.0,0.0,226.92147246245113,0.0
4,2024-05-01,231.09934015281033,0.0,0.0,0.0,231.09934015281033,0.0
4,2024-05-02,232.80751711236334,0.0,0.0,0.0,232.80751711236334,0.0
4,2024-05-03,233.58602528436438,0.0,0.0,0.0,233.58602528436438,0.0
4,2024-05-27,1591.4321134928764,0.0,0.0,0.0,1591.4321134928764,0.0
4,2024-05-29,230.89852990829377,0.0,0.0,0.0,230.89852990829377,0.0
4,2024-05-30,229.76002076217893,0.0,0.0,0.0,229.76002076217893,0.0
4,2024-06-03,224.77431174899442,0.0,0.0,0.0,224.77431174899442,0.0
4,2024-06-07,1695.7382171852112,0.0,0.0,0.0,1695.7382171852112,0.0
4,2024-06-13,222.23343624758724,0.0,0.0,0.0,222.23343624758724,0.0
4,2024-06-21,215.2472302816015,0.0,0.0,0.0,215.2472302816015,0.0
5,2024-01-03,1878.789138474309,0.0,0.0,0.0,1878.789138474309,0.0
5,2024-01-05,1826.5269012265212,0.0,0.0,0.0,1826.5269012265212,0.0
5,2024-01-23,1880.7878369564219,0.0,0.0,0.0,1880.7878369564219,0.0
5,2024-02-01,3193.6946512729382,0.0,0.0,0.0,3193.6946512729382,0.0
5,2024-02-08,1974.7308204872274,0.0,0.0,0.0,1974.7308204872274,0.0
5,2024-02-12,2033.9062753138805,0.0,0.0,0.0,2033.9062753138805,0.0
5,2024-02-14,2039.6119272489404,0.0,0.0,0.0,2039.6119272489404,0.0
5,2024-02-19,2046.147149663313,0.0,0.0,0.0,2046.147149663313,0.0
5,2024-02-22,2054.333309566637,0.0,0.0,0.0,2054.333309566637,0.0
5,2024-02-27,1976.2858998722627,0.0,0.0,0.0,1976.2858998722627,0.0
5,2024-02-28,2012.5227083175057,0.0,0.0,0.0,2012.5227083175057,0.0
5,2024-03-05,1965.7934273436947,0.0,0.0,0.0,1965.7934273436947,0.0
5,2024-03-13,1940.636075213686,0.0,0.0,0.0,1940.636075213686,0.0
5,2024-03-15,1939.738943724748,0.0,0.0,0.0,1939.738943724748,0.0
5,2024-03-18,1948.5010297006338,0.0,0.0,0.0,1948.5010297006338,0.0
5,2024-03-20,1895.3783478461164,0.0,0.0,0.0,1895.3783478461164,0.0
5,2024-03-21,2805.424569753331,0.0,0.0,0.0,2805.424569753331,0.0
5,2024-03-27,1990.597209784453,0.0,0.0,0.0,1990.597209784453,0.0
5,2024-04-09,2083.622628987709,0.0,0.0,0.0,2083.622628987709,0.0
5,2024-04-11,2151.0763342696764,0.0,0.0,0.0,2151.0763342696764,0.0
5,2024-04-12,2116.4422938322746,0.0,0.0,0.0,2116.4422938322746,0.0
5,2024-04-15,2107.5740481888683,0.0,0.0,0.0,2107.5740481888683,0.0
5,2024-04-22,2952.4519342694643,0.0,0.0,0.0,2952.4519342694643,0.0
5,2024-04-26,2156.8682762056987,0.0,0.0,0.0,2156.8682762056987,0.0
5,2024-05-02,2138.360414001981,0.0,0.0,0.0,2138.360414001981,0.0
5,2024-05-03,2172.1209187957043,0.0,0.0,0.0,2172.1209187957043,0.0
5,2024-05-14,2161.342401139587,0.0,0.0,0.0,2161.342401139587,0.0
5,2024-05-15,2161.1890905922774,0.0,0.0,0.0,2161.1890905922774,0.0
5,2024-05-20,2178.487262070019,0.0,0.0,0.0,2178.487262070019,0.0
5,2024-05-24,2176.6668597257426,0.0,0.0,0.0,2176.6668597257426,0.0
5,2024-05-27,2226.819282073279,0.0,0.0,0.0,2226.819282073279,0.0
5,2024-06-03,2102.209414649068,0.0,0.0,0.0,2102.209414649068,0.0
5,2024-06-04,2110.2359949849024,0.0,0.0,0.0,2110.2359949849024,0.0
5,2024-06-06,2083.442692978037,0.0,0.0,0.0,2083.442692978037,0.0
5,2024-06-11,2105.0132160645608,0.0,0.0,0.0,2105.0132160645608,0.0
5,2024-06-12,2092.2855537971154,0.0,0.0,0.0,2092.2855537971154,0.0
5,2024-06-17,2105.4799892627357,0.0,0.0,0.0,2105.4799892627357,0.0
5,2024-06-19,2099.3092006165225,0.0,0.0,0.0,2099.3092006165225,0.0
5,2024-06-20,2081.3184616485323,0.0,0.0,0.0,2081.3184616485323,0.0
5,2024-06-21,2110.12505854219,0.0,0.0,0.0,2110.12505854219,0.0
5,2024-06-27,2036.0362325351625,0.0,0.0,0.0,2036.0362325351625,0.0
6,2024-01-03,1114.208310725912,0.0,0.0,0.0,1114.208310725912,0.0
6,2024-01-10,1126.9263340125744,0.0,0.0,0.0,1126.9263340125744,0.0
6,2024-01-24,2806.3796369319534,0.0,0.0,0.0,2806.3796369319534,0.0
6,2024-01-29,1246.9364895849483,0.0,0.0,0.0,1246.9364895849483,0.0
6,2024-02-16,1219.76322778751,0.0,0.0,0.0,1219.76322778751,0.0
6,2024-02-21,1200.593330607288,0.0,0.0,0.0,1200.593330607288,0.0
6,2024-02-22,1213.781830146834,0.0,0.0,0.0,1213.781830146834,0.0
6,2024-03-01,1111.7229378124155,0.0,0.0,0.0,1111.7229378124155,0.0
6,2024-03-11,2834.959219945904,0.0,0.0,0.0,2834.959219945904,0.0
6,2024-03-12,1159.6713067063076,0.0,0.0,0.0,1159.6713067063076,0.0
6,2024-03-15,1199.8291690028875,0.0,0.0,0.0,1199.8291690028875,0.0
6,2024-03-18,1185.1448896458003,0.0,0.0,0.0,1185.1448896458003,0.0
6,2024-03-29,4645.2890829661865,0.0,0.0,0.0,4645.2890829661865,0.0
6,2024-04-02,1152.0818968955564,0.0,0.0,0.0,1152.0818968955564,0.0
6,2024-04-03,1139.557165478298,0.0,0.0,0.0,1139.557165478298,0.0
6,2024-04-08,1153.922553983675,0.0,0.0,0.0,1153.922553983675,0.0
6,2024-04-10,1181.5538000952238,0.0,0.0,0.0,1181.5538000952238,0.0
6,2024-04-12,2831.3784750047676,0.0,0.0,0.0,2831.3784750047676,0.0
6,2024-04-17,1170.9209374920576,0.0,0.0,0.0,1170.9209374920576,0.0
6,2024-04-18,1160.2582968294955,0.0,0.0,0.0,1160.2582968294955,0.0
6,2024-04-22,4449.156418970126,0.0,0.0,0.0,4449.156418970126,0.0
6,2024-04-24,1122.1248736765992,0.0,0.0,0.0,1122.1248736765992,0.0
6,2024-04-25,1091.3746647004205,0.0,0.0,0.0,1091.3746647004205,0.0
6,2024-04-29,1087.33794811053,0.0,0.0,0.0,1087.33794811053,0.0
6,2024-05-03,1098.5737681628511,0.0,0.0,0.0,1098.5737681628511,0.0
6,2024-05-06,1100.7097770996525,0.0,0.0,0.0,1100.7097770996525,0.0
6,2024-05-24,1142.339469138055,0.0,0.0,0.0,1142.339469138055,0.0
6,2024-05-27,1141.919339130026,0.0,0.0,0.0,1141.919339130026,0.0
6,2024-05-29,1151.5875906375036,0.0,0.0,0.0,1151.5875906375036,0.0
6,2024-06-11,1222.834281974576,0.0,0.0,0.0,1222.834281974576,0.0
6,2024-06-12,1261.5913393674052,0.0,0.0,0.0,1261.5913393674052,0.0
6,2024-06-13,1241.0961391255648,0.0,0.0,0.0,1241.0961391255648,0.0
6,2024-06-18,2935.0242287708706,0.0,0.0,0.0,2935.0242287708706,0.0
6,2024-06-19,1235.755126684235,0.0,0.0,0.0,1235.755126684235,0.0
6,2024-06-21,1219.2451500552377,0.0,0.0,0.0,1219.2451500552377,0.0
6,2024-06-25,1237.2964063975976,0.0,0.0,0.0,1237.2964063975976,0.0
6,2024-06-27,1271.202043481536,0.0,0.0,0.0,1271.202043481536,0.0
7,2024-01-02,1656.0379034312086,0.0,0.0,0.0,1656.0379034312086,0.0
7,2024-01-03,1650.953047905727,0.0,0.0,0.0,1650.953047905727,0.0
7,2024-01-05,1672.1180667533383,0.0,0.0,0.0,1672.1180667533383,0.0
7,2024-01-11,1714.778911630901,0.0,0.0,0.0,1714.778911630901,0.0
7,2024-01-12,3257.5306549402785,0.0,0.0,0.0,3257.5306549402785,0.0
7,2024-01-16,1708.8992102532416,0.0,0.0,0.0,1708.8992102532416,0.0
7,2024-01-19,1815.6808106165986,0.0,0.0,0.0,1815.6808106165986,0.0
7,2024-01-22,1841.9050741334297,0.0,0.0,0.0,1841.9050741334297,0.0
7,2024-01-23,1859.8357677457366,0.0,0.0,0.0,1859.8357677457366,0.0
7,2024-01-24,1865.190842492667,0.0,0.0,0.0,1865.190842492667,0.0
7,2024-02-01,1878.8185137154085,0.0,0.0,0.0,1878.8185137154085,0.0
7,2024-02-05,1910.3198896345025,0.0,0.0,0.0,1910.3198896345025,0.0
7,2024-02-08,3378.49570938154,0.0,0.0,0.0,3378.49570938154,0.0
7,2024-02-12,1751.5878011178756,0.0,0.0,0.0,1751.5878011178756,0.0
7,2024-02-15,1742.17761217868,0.0,0.0,0.0,1742.17761217868,0.0
7,2024-02-19,1705.4425533329563,0.0,0.0,0.0,1705.4425533329563,0.0
7,2024-03-01,3070.9295762228403,0.0,0.0,0.0,3070.9295762228403,0.0
7,2024-03-15,1693.294374926876,0.0,0.0,0.0,1693.294374926876,0.0
7,2024-03-19,1683.012622055737,0.0,0.0,0.0,1683.012622055737,0.0
7,2024-03-21,1627.4995080901153,0.0,0.0,0.0,1627.4995080901153,0.0
7,2024-03-25,1652.6172737724523,0.0,0.0,0.0,1652.6172737724523,0.0
7,2024-04-03,1707.8246676347417,0.0,0.0,0.0,1707.8246676347417,0.0
7,2024-04-08,1736.2808465277644,0.0,0.0,0.0,1736.2808465277644,0.0
7,2024-04-11,1718.8778279755993,0.0,0.0,0.0,1718.8778279755993,0.0
7,2024-04-19,1623.6104606355198,0.0,0.0,0.0,1623.6104606355198,0.0
7,2024-04-23,1631.7929714568415,0.0,0.0,0.0,1631.7929714568415,0.0
7,2024-05-13,1580.0547377066182,0.0,0.0,0.0,1580.0547377066182,0.0
7,2024-05-17,1585.3167320676966,0.0,0.0,0.0,1585.3167320676966,0.0
7,2024-06-04,1528.535633468197,0.0,0.0,0.0,1528.535633468197,0.0
7,2024-06-06,1596.138481158116,0.0,0.0,0.0,1596.138481158116,0.0
7,2024-06-17,1489.7179546514972,0.0,0.0,0.0,1489.7179546514972,0.0
7,2024-06-24,3057.2381283754235,0.0,0.0,0.0,3057.2381283754235,0.0
7,2024-06-25,1491.469951578157,0.0,0.0,0.0,1491.469951578157,0.0
7,2024-06-28,1540.7117180048829,0.0,0.0,0.0,1540.7117180048829,0.0
8,2024-01-03,451.3539149344725,0.0,0.0,0.0,451.3539149344725,0.0
8,2024-01-04,82.33491376528707,0.0,0.0,0.0,82.33491376528707,0.0
8,2024-01-09,81.35199870975619,0.0,0.0,0.0,81.35199870975619,0.0
8,2024-01-16,83.56813990602598,0.0,0.0,0.0,83.56813990602598,0.0
8,2024-01-22,79.76105314328267,0.0,0.0,0.0,79.76105314328267,0.0
8,2024-01-24,78.59420210696081,0.0,0.0,0.0,78.59420210696081,0.0
8,2024-01-26,76.54690387910235,0.0,0.0,0.0,76.54690387910235,0.0
8,2024-02-12,447.5234599268756,0.0,0.0,0.0,447.5234599268756,0.0
8,2024-02-14,83.4457235980539,0.0,0.0,0.0,83.4457235980539,0.0
8,2024-02-15,83.6264395342654,0.0,0.0,0.0,83.6264395342654,0.0
8,2024-02-16,82.83086886935521,0.0,0.0,0.0,82.83086886935521,0.0
8,2024-02-20,84.26104418693899,0.0,0.0,0.0,84.26104418693899,0.0
8,2024-02-23,86.5436028038519,0.0,0.0,0.0,86.5436028038519,0.0
8,2024-02-26,84.25917219031554,0.0,0.0,0.0,84.25917219031554,0.0
8,2024-02-27,87.64753991714257,0.0,0.0,0.0,87.64753991714257,0.0
8,2024-03-01,437.41137639079466,0.0,0.0,0.0,437.41137639079466,0.0
8,2024-03-06,95.80927985427783,0.0,0.0,0.0,95.80927985427783,0.0
8,2024-03-08,92.16717397035103,0.0,0.0,0.0,92.16717397035103,0.0
8,2024-03-12,92.51033828578001,0.0,0.0,0.0,92.51033828578001,0.0
