date,ticker,close,is_spike
2024-03-07,T0000,138.61159619200345,0
2024-03-08,T0000,140.63431210935673,0
2024-03-11,T0000,138.7132431317442,0
2024-03-12,T0000,136.99472337545956,0
2024-03-13,T0000,136.0050004042572,0
2024-03-14,T0000,136.62891457715196,0
2024-03-15,T0000,136.24518947709402,0
2024-03-18,T0000,136.71213013217823,0
2024-03-19,T0000,137.348408121409,0
2024-03-20,T0000,136.7726926113873,0
2024-03-21,T0000,136.7234550794847,0
2024-03-22,T0000,137.17601861570319,0
2024-03-25,T0000,137.03747787656573,0
2024-03-26,T0000,138.09870072144312,0
2024-03-27,T0000,142.02300735197264,1
2024-03-28,T0000,143.31096339006976,0
2024-03-29,T0000,143.46372526974122,0
2024-04-01,T0000,139.9490858090866,0
2024-04-02,T0000,140.79102238151432,0
2024-04-03,T0000,136.81144228426024,0
2024-04-04,T0000,134.01007942692948,0
2024-04-05,T0000,135.75388569869037,0
2024-04-08,T0000,137.2176344371474,0
2024-04-09,T0000,136.944822189126,0
2024-04-10,T0000,133.54249372390544,0
2024-04-11,T0000,132.83948094592031,0
2024-04-12,T0000,131.53832897652973,0
2024-04-15,T0000,132.81967535675693,0
2024-04-16,T0000,137.38097061500176,1
2024-04-17,T0000,137.85687389829133,0
2024-04-18,T0000,136.3028457603308,0
2024-04-19,T0000,133.98558625293913,0
2024-04-22,T0000,133.90568918908318,0
2024-04-23,T0000,133.5861762915429,0
2024-04-24,T0000,131.35222312088916,0
2024-04-25,T0000,131.61051974401963,0
2024-04-26,T0000,129.41076928963966,0
2024-04-29,T0000,131.5969386499204,0
2024-04-30,T0000,133.72178915865393,0
2024-05-01,T0000,135.9255538181408,0
2024-05-02,T0000,135.00393089618163,0
2024-05-03,T0000,136.0716318477918,0
2024-05-06,T0000,135.83714104180942,0
2024-05-07,T0000,135.08700960354432,0
2024-05-08,T0000,134.44014469839908,0
2024-05-09,T0000,131.90129998756981,0
2024-05-10,T0000,129.13366660561084,0
2024-05-13,T0000,130.69687971277844,0
2024-05-14,T0000,130.35706173753195,0
2024-05-15,T0000,130.80765115479863,0
2024-05-16,T0000,132.79951848433151,0
2024-05-17,T0000,129.45571933549982,0
2024-05-20,T0000,127.98723572396582,0
2024-05-21,T0000,128.35128768235268,0
2024-05-22,T0000,129.1313862667269,0
2024-05-23,T0000,128.44067272447975,0
2024-05-24,T0000,130.44970079383427,0
2024-05-27,T0000,130.88888898674983,0
2024-05-28,T0000,128.5818586399292,0
2024-05-29,T0000,126.84676304880256,0
2024-05-30,T0000,128.40356427578118,0
2024-05-31,T0000,129.32167899795283,0
2024-06-03,T0000,125.75518611160983,0
2024-06-04,T0000,128.32782313354102,0
2024-06-05,T0000,129.50322649410248,0
2024-06-06,T0000,132.1439642890852,0
2024-06-07,T0000,131.42420296759414,0
2024-06-10,T0000,130.87928136750375,0
2024-06-11,T0000,128.73850169802225,0
2024-06-12,T0000,133.71290839382493,1
2024-06-13,T0000,133.39650800764312,0
2024-06-14,T0000,136.61114455622624,0
2024-06-17,T0000,135.33623589650037,0
2024-06-18,T0000,135.69802749533534,0
2024-06-19,T0000,132.40266673721203,0
2024-06-20,T0000,131.68312674457883,0
2024-06-21,T0000,133.65268184129553,0
2024-06-24,T0000,131.22215884546267,0
2024-06-25,T0000,133.35992361349258,0
2024-06-26,T0000,134.06120430085343,0
2024-06-27,T0000,132.03005246562063,0
2024-06-28,T0000,131.08120742813125,0
2024-01-01,T0001,92.29989569177951,0
2024-01-02,T0001,91.95172707644225,0
2024-01-03,T0001,90.72354493484086,0
2024-01-04,T0001,89.19766600393662,0
2024-01-05,T0001,89.16668581057,0
2024-01-08,T0001,90.25343136477282,0
2024-01-09,T0001,88.45106004862059,0
2024-01-10,T0001,88.48152643090081,0
2024-01-11,T0001,87.74123574576417,0
2024-01-12,T0001,86.62694894801822,0
2024-01-15,T0001,87.64820144467704,0
2024-01-16,T0001,87.06832525849705,0
2024-01-17,T0001,88.85842543054338,0
2024-01-18,T0001,87.96193523555577,0
2024-01-19,T0001,88.44445017769823,0
2024-01-22,T0001,88.20203792343351,0
2024-01-23,T0001,87.34234603501642,0
2024-01-24,T0001,88.05824628411422,0
2024-01-25,T0001,87.90191357237738,0
2024-01-26,T0001,88.64082974907333,0
2024-01-29,T0001,88.61109253235615,0
2024-01-30,T0001,87.35860433338202,0
2024-01-31,T0001,87.26529402598264,0
2024-02-01,T0001,87.35197540895442,0
2024-02-02,T0001,88.50610049224551,0
2024-02-05,T0001,87.46503317231644,0
2024-02-06,T0001,87.44500818994287,0
2024-02-07,T0001,85.47819594479246,0
2024-02-08,T0001,86.25245887521365,0
2024-02-09,T0001,85.03824109138193,0
2024-02-12,T0001,83.03162319297195,0
2024-02-13,T0001,82.99052035276321,0
2024-02-14,T0001,84.25287469164614,0
2024-02-15,T0001,82.57577795108914,0
2024-02-16,T0001,81.40617875989707,0
2024-02-19,T0001,80.62432128734342,0
2024-02-20,T0001,79.43826758062019,0
2024-02-21,T0001,79.86646367151934,0
2024-02-22,T0001,79.0315689477643,0
2024-02-23,T0001,78.29531801242614,0
2024-02-26,T0001,78.93244794415286,0
2024-02-27,T0001,78.16154362552234,0
2024-02-28,T0001,78.63899263111847,0
2024-02-29,T0001,77.64628762602108,0
2024-03-01,T0001,76.41946846940544,0
2024-03-04,T0001,74.58717877148254,0
2024-03-05,T0001,76.49130237135073,0
2024-03-06,T0001,76.18678417339788,0
2024-03-07,T0001,76.45866975650462,0
2024-03-08,T0001,76.4496368783399,0
2024-03-11,T0001,76.63628016370107,0
2024-03-12,T0001,76.71007432197669,0
2024-03-13,T0001,78.71791103006862,0
2024-03-14,T0001,77.65397902779313,0
2024-03-15,T0001,76.07461293445955,0
2024-03-18,T0001,75.07349883921125,0
2024-03-19,T0001,73.76621528778148,0
2024-03-20,T0001,74.52956322290201,0
2024-03-21,T0001,75.37483943851143,0
2024-03-22,T0001,74.43337081682878,0
2024-03-25,T0001,73.08270379380141,0
2024-03-26,T0001,72.75811431263068,0
2024-03-27,T0001,74.1475592229598,0
2024-03-28,T0001,71.4227528148842,0
2024-03-29,T0001,71.9493551380439,0
2024-04-01,T0001,70.94192744974708,0
2024-04-02,T0001,71.95807687539947,0
2024-04-03,T0001,70.94846762840419,0
2024-04-04,T0001,70.69897894652699,0
2024-04-05,T0001,69.30853080618255,0
2024-04-08,T0001,68.42823075501384,0
2024-04-09,T0001,69.73005652606253,0
2024-04-10,T0001,70.52108841475066,0
2024-04-11,T0001,70.16384538485637,0
2024-04-12,T0001,69.37203941969616,0
2024-04-15,T0001,67.65585869788221,0
2024-04-16,T0001,67.32034847135641,0
2024-04-17,T0001,67.31252696781613,0
2024-04-18,T0001,67.25684331364819,0
2024-04-19,T0001,67.19244789241976,0
2024-04-22,T0001,66.21080049153775,0
2024-04-23,T0001,66.17177391625842,0
2024-04-24,T0001,66.15720527814098,0
2024-04-25,T0001,67.32991013807401,0
2024-04-26,T0001,69.05387562258808,0
2024-04-29,T0001,68.94788484594116,0
2024-04-30,T0001,68.26463559998474,0
2024-05-01,T0001,68.22557799709071,0
2024-05-02,T0001,67.693106751517,0
2024-05-03,T0001,67.04370982572289,0
2024-05-06,T0001,67.01102967852803,0
2024-05-07,T0001,66.1014517196784,0
2024-05-08,T0001,66.65969396949363,0
2024-05-09,T0001,66.58684729218517,0
2024-05-10,T0001,66.82990751504757,0
2024-05-13,T0001,66.68630399746866,0
2024-05-14,T0001,66.05998535810896,0
2024-05-15,T0001,65.24652632241212,0
2024-05-16,T0001,65.05899370358911,0
2024-05-17,T0001,64.60211076786851,0
2024-05-20,T0001,64.82394981956716,0
2024-05-21,T0001,64.83938716717495,0
2024-05-22,T0001,63.68678529306774,0
2024-05-23,T0001,63.762987791598306,0
2024-05-24,T0001,62.645823383942655,0
2024-05-27,T0001,62.149532296904795,0
2024-05-28,T0001,61.92357673595335,0
2024-05-29,T0001,60.245160376268984,0
2024-05-30,T0001,60.33693522254117,0
2024-05-31,T0001,60.47697317718228,0
2024-06-03,T0001,60.36714880731626,0
2024-06-04,T0001,60.043138758378,0
2024-06-05,T0001,59.76141818604782,0
2024-06-06,T0001,59.00294503540151,0
2024-06-07,T0001,58.80783091874497,0
2024-06-10,T0001,58.39183722548653,0
2024-06-11,T0001,58.480928082627216,0
2024-06-12,T0001,57.56308862780068,0
2024-06-13,T0001,57.762061614150994,0
2024-06-14,T0001,57.8901070823613,0
2024-06-17,T0001,57.79771323743658,0
2024-06-18,T0001,57.47604035661204,0
2024-06-19,T0001,57.9197429516216,0
2024-06-20,T0001,56.6604327993762,0
2024-06-21,T0001,57.02766094950098,0
2024-06-24,T0001,57.23048766286041,0
2024-06-25,T0001,57.46505327411677,0
2024-06-26,T0001,57.77781118330485,0
2024-06-27,T0001,57.29157837101823,0
2024-06-28,T0001,57.1099504404981,0
2024-01-01,T0002,131.99681155479055,0
2024-01-02,T0002,133.23073544694705,0
2024-01-03,T0002,135.89865168535007,0
2024-01-04,T0002,138.25143993132568,0
2024-01-05,T0002,138.83885777671983,0
2024-01-08,T0002,135.3286780434455,0
2024-01-09,T0002,137.51772181156414,0
2024-01-10,T0002,137.22789599857867,0
2024-01-11,T0002,131.60363467670877,0
2024-01-12,T0002,132.4787716089436,0
2024-01-15,T0002,129.27039190711008,0
2024-01-16,T0002,126.55171195557867,0
2024-01-17,T0002,125.26306767040352,0
2024-01-18,T0002,127.99113132731466,0
2024-01-19,T0002,127.24650237948885,0
2024-01-22,T0002,127.86619813024011,0
2024-01-23,T0002,131.68979155388826,1
2024-01-24,T0002,135.28033480347642,1
2024-01-25,T0002,135.09399548123974,0
2024-01-26,T0002,134.59772848268304,0
2024-01-29,T0002,131.8451173756194,0
2024-01-30,T0002,130.37327397224317,0
2024-01-31,T0002,131.34555195641448,0
2024-02-01,T0002,132.25978174327844,0
2024-02-02,T0002,132.54843109659078,0
2024-02-05,T0002,134.809816748067,0
2024-02-06,T0002,133.13196198674584,0
2024-02-07,T0002,133.05333808498847,0
2024-02-08,T0002,134.73044960076462,0
2024-02-09,T0002,136.09477209461483,0
2024-02-12,T0002,138.59236304469837,0
2024-02-13,T0002,139.56003269845615,0
2024-02-14,T0002,138.89019872835885,0
2024-02-15,T0002,139.77881936095227,0
2024-02-16,T0002,137.51067211540203,0
2024-02-19,T0002,133.8515790545045,0
2024-02-20,T0002,135.1991764040909,0
2024-02-21,T0002,135.121439126402,0
2024-02-22,T0002,135.86415555428292,0
2024-02-23,T0002,132.12065217317843,0
2024-02-26,T0002,131.36454106418103,0
2024-02-27,T0002,130.10295051467776,0
2024-02-28,T0002,128.28723191681163,0
2024-02-29,T0002,123.59951318154557,0
2024-03-01,T0002,122.95409728488649,0
2024-03-04,T0002,124.84883770058437,0
2024-03-05,T0002,125.6869931183498,0
2024-03-06,T0002,124.47766882809486,0
2024-03-07,T0002,124.48957656127946,0
2024-03-08,T0002,126.11242850940127,0
2024-03-11,T0002,120.48540502828916,0
2024-03-12,T0002,120.27699004615329,0
2024-03-13,T0002,121.41210183048089,0
2024-03-14,T0002,122.84192163801039,0
2024-03-15,T0002,126.41574753377968,1
2024-03-18,T0002,128.87326164059712,0
2024-03-19,T0002,129.59060037073846,0
2024-03-20,T0002,130.28894998047988,0
2024-03-21,T0002,132.05370636331344,0
2024-03-22,T0002,130.91745232168375,0
2024-03-25,T0002,130.87477453097458,0
2024-03-26,T0002,132.91135646793754,0
2024-03-27,T0002,137.36436788638304,1
2024-03-28,T0002,137.0474350194255,0
2024-03-29,T0002,136.9840150970329,0
2024-04-01,T0002,137.48494491754204,0
2024-04-02,T0002,140.6445428317152,0
2024-04-03,T0002,140.62182642379344,0
2024-04-04,T0002,144.15617676212813,0
2024-04-05,T0002,141.9019347477219,0
2024-04-08,T0002,141.51140836166147,0
2024-04-09,T0002,141.09344348945584,0
2024-04-10,T0002,143.00349873651416,0
2024-04-11,T0002,145.5655739005018,0
2024-04-12,T0002,141.99938927853327,0
2024-04-15,T0002,139.89894691107904,0
2024-04-16,T0002,140.73459622302553,0
2024-04-17,T0002,139.24645920675948,0
2024-04-18,T0002,135.80570690597185,0
2024-04-19,T0002,138.2232103748235,0
2024-04-22,T0002,139.4132991063624,0
2024-04-23,T0002,140.6117776637647,0
2024-04-24,T0002,139.55032528314942,0
2024-04-25,T0002,142.01191112016895,0
2024-04-26,T0002,141.49391094742077,0
2024-04-29,T0002,144.15178802209377,0
2024-04-30,T0002,142.0276765275129,0
2024-05-01,T0002,140.0690487755242,0
2024-05-02,T0002,140.59574201927865,0
2024-05-03,T0002,139.00797506671387,0
2024-05-06,T0002,140.62936849024032,0
2024-05-07,T0002,141.28857076174745,0
2024-05-08,T0002,139.18043104152457,0
2024-05-09,T0002,139.39736438829024,0
2024-05-10,T0002,138.63156231938078,0
2024-05-13,T0002,140.811354549637,0
2024-05-14,T0002,139.38309462291858,0
2024-05-15,T0002,138.41453642578531,0
2024-05-16,T0002,141.28453178605642,0
2024-05-17,T0002,146.70361891533312,1
2024-05-20,T0002,151.72374556849383,1
2024-05-21,T0002,151.93581970481165,0
2024-05-22,T0002,152.54319651167063,0
2024-05-23,T0002,156.54426001168557,0
2024-05-24,T0002,156.27373550716138,0
2024-05-27,T0002,153.80516860596185,0
2024-05-28,T0002,154.15788517155005,0
2024-05-29,T0002,155.37523826277757,0
2024-05-30,T0002,153.29634002292215,0
2024-05-31,T0002,149.20036438005653,0
2024-06-03,T0002,145.721556557578,0
2024-06-04,T0002,147.39664553084862,0
2024-06-05,T0002,145.5960683204563,0
2024-06-06,T0002,145.30351702366553,0
2024-06-07,T0002,145.8690793189266,0
2024-06-10,T0002,147.43212551168224,0
2024-06-11,T0002,146.6621880845631,0
2024-06-12,T0002,147.9366313388553,0
2024-06-13,T0002,145.80922206163999,0
2024-06-14,T0002,144.9829850607072,0
2024-06-17,T0002,142.57855064982218,0
2024-06-18,T0002,145.3423299083566,0
2024-06-19,T0002,145.3266750104442,0
2024-06-20,T0002,143.59699646499612,0
2024-06-21,T0002,142.80551996487674,0
2024-06-24,T0002,142.32784881167285,0
2024-06-25,T0002,144.04811389205918,0
2024-06-26,T0002,140.31747038689835,0
2024-06-27,T0002,137.9610093420752,0
2024-06-28,T0002,137.14178457667387,0
2024-01-01,T0003,127.17043748064924,0
2024-01-02,T0003,131.2873857456539,1
2024-01-03,T0003,130.88152358388376,0
2024-01-04,T0003,130.2130789174722,0
2024-01-05,T0003,132.70557236670132,0
2024-01-08,T0003,133.77277546033113,0
2024-01-09,T0003,135.21353685093638,0
2024-01-10,T0003,134.2322296173165,0
2024-01-11,T0003,138.29638539356313,1
2024-01-12,T0003,142.01781306322852,1
2024-01-15,T0003,143.31675502294243,0
2024-01-16,T0003,144.88894606595449,0
2024-01-17,T0003,140.54216719518908,0
2024-01-18,T0003,141.98298130975206,0
2024-01-19,T0003,141.62967500865412,0
2024-01-22,T0003,142.63742356904092,0
2024-01-23,T0003,144.19813524878683,0
2024-01-24,T0003,143.5166760624569,0
2024-01-25,T0003,139.92820982887585,0
2024-01-26,T0003,140.78195079902588,0
2024-01-29,T0003,139.26393735861873,0
2024-01-30,T0003,138.6292669014137,0
2024-01-31,T0003,137.42114136182727,0
2024-02-01,T0003,136.77111977774618,0
2024-02-02,T0003,132.09778137404015,0
2024-02-05,T0003,134.6366289100537,0
2024-02-06,T0003,135.22159601421302,0
2024-02-07,T0003,137.5987208890587,0
2024-02-08,T0003,141.88519693457687,1
2024-02-09,T0003,142.0008464160947,0
2024-02-12,T0003,138.21399716834793,0
2024-02-13,T0003,136.40592113062948,0
2024-02-14,T0003,133.98011465402638,0
2024-02-15,T0003,133.0206411117078,0
2024-02-16,T0003,133.24500308347396,0
2024-02-19,T0003,129.29700443910986,0
2024-02-20,T0003,130.03548096654868,0
2024-02-21,T0003,127.13300104978542,0
2024-02-22,T0003,127.77114920673891,0
2024-02-23,T0003,127.6178573134734,0
2024-02-26,T0003,127.06836796606677,0
2024-02-27,T0003,126.9865156321695,0
2024-02-28,T0003,126.00423685124616,0
2024-02-29,T0003,124.89096434551159,0
2024-03-01,T0003,121.78256550519475,0
2024-03-04,T0003,121.78476118975092,0
2024-03-05,T0003,125.32153507135463,1
2024-03-06,T0003,129.22684008489605,1
2024-03-07,T0003,131.92141722492997,0
2024-03-08,T0003,133.41238052050934,0
2024-03-11,T0003,132.10458128418932,0
2024-03-12,T0003,135.10822010146748,0
2024-03-13,T0003,135.05603970348292,0
2024-03-14,T0003,134.9776242470242,0
2024-03-15,T0003,134.44239302116407,0
2024-03-18,T0003,134.69445626673345,0
2024-03-19,T0003,133.86594383255166,0
2024-03-20,T0003,133.75779511899313,0
2024-03-21,T0003,131.62446719577963,0
2024-03-22,T0003,130.93774309889952,0
2024-03-25,T0003,135.63759928787863,1
2024-03-26,T0003,135.5573601169155,0
2024-03-27,T0003,135.12816093423234,0
2024-03-28,T0003,136.29425552887867,0
2024-03-29,T0003,137.83951962585263,0
2024-04-01,T0003,135.58073859549114,0
2024-04-02,T0003,135.21643813779772,0
2024-04-03,T0003,137.18865036388425,0
2024-04-04,T0003,137.81937813625248,0
2024-04-05,T0003,138.14097057283453,0
2024-04-08,T0003,141.5219023305238,0
2024-04-09,T0003,140.13184434219284,0
2024-04-10,T0003,140.37483524606148,0
2024-04-11,T0003,139.3309065044643,0
2024-04-12,T0003,142.60228183855293,0
2024-04-15,T0003,138.48332284712893,0
2024-04-16,T0003,137.13907627643474,0
2024-04-17,T0003,136.10031712416844,0
2024-04-18,T0003,137.549790110714,0
2024-04-19,T0003,138.89329832833985,0
2024-04-22,T0003,141.9482598234307,0
2024-04-23,T0003,138.64511781924975,0
2024-04-24,T0003,140.3076707660229,0
2024-04-25,T0003,139.74692737439446,0
2024-04-26,T0003,138.39995161569885,0
2024-04-29,T0003,139.60960343198906,0
2024-04-30,T0003,137.72809386417543,0
2024-05-01,T0003,133.49497855804285,0
2024-05-02,T0003,132.805476032988,0
2024-05-03,T0003,129.86610275635738,0
2024-05-06,T0003,128.6471577862488,0
2024-05-07,T0003,129.43933760555024,0
2024-05-08,T0003,130.11811192253214,0
2024-05-09,T0003,133.3695801869432,0
2024-05-10,T0003,133.02645029789596,0
2024-05-13,T0003,130.0116289459346,0
2024-05-14,T0003,128.58088183869634,0
2024-05-15,T0003,126.84946751049898,0
2024-05-16,T0003,124.57285270958712,0
2024-05-17,T0003,125.46203307098138,0
2024-05-20,T0003,124.29141030962508,0
2024-05-21,T0003,120.65437378178072,0
2024-05-22,T0003,122.00147005165407,0
2024-05-23,T0003,121.8515020696913,0
2024-05-24,T0003,122.5743091787603,0
2024-05-27,T0003,122.82990439668124,0
2024-05-28,T0003,124.0776723147208,0
2024-05-29,T0003,124.20803591556754,0
2024-05-30,T0003,126.63244347435929,0
2024-05-31,T0003,127.5161201681381,0
2024-06-03,T0003,128.34149555742616,0
2024-06-04,T0003,129.2072967776616,0
2024-06-05,T0003,126.4268786082803,0
2024-06-06,T0003,126.16900318604145,0
2024-06-07,T0003,125.72989937679091,0
2024-06-10,T0003,126.18796223210109,0
2024-06-11,T0003,123.65716406336077,0
2024-06-12,T0003,126.8385197622954,0
2024-06-13,T0003,127.10042210522329,0
2024-06-14,T0003,124.83169689547621,0
2024-06-17,T0003,121.67625410541048,0
2024-06-18,T0003,121.21214800268687,0
2024-06-19,T0003,121.10333281574852,0
2024-06-20,T0003,119.83972179140044,0
2024-06-21,T0003,120.06468510079434,0
2024-06-24,T0003,118.95178412269173,0
2024-06-25,T0003,120.01358876047426,0
2024-06-26,T0003,118.75002463562602,0
2024-06-27,T0003,118.73609071080719,0
2024-06-28,T0003,120.57929331557327,0
2024-01-01,T0004,122.45779960240534,0
2024-01-02,T0004,123.79351875395928,0
2024-01-03,T0004,121.87413433048938,0
2024-01-04,T0004,121.08055525521877,0
2024-01-05,T0004,121.04393435301336,0
2024-01-08,T0004,119.4441021528989,0
2024-01-09,T0004,117.89990118469818,0
2024-01-10,T0004,117.14621706346284,0
2024-01-11,T0004,113.834928156411,0
2024-01-12,T0004,111.61428684444395,0
2024-01-15,T0004,110.99592010708275,0
2024-01-16,T0004,111.23302076891757,0
2024-01-17,T0004,110.96173143396871,0
2024-01-18,T0004,108.30860906585373,0
2024-01-19,T0004,107.63369092033481,0
2024-01-22,T0004,108.82874947885962,0
2024-01-23,T0004,109.6719981281296,0
2024-01-24,T0004,109.56503063103675,0
2024-01-25,T0004,108.25224806330328,0
2024-01-26,T0004,109.2037052213602,0
2024-01-29,T0004,108.35215092426664,0
2024-01-30,T0004,106.64127713146961,0
2024-01-31,T0004,105.48656107126168,0
2024-02-01,T0004,107.61168919984782,0
2024-02-02,T0004,107.94791511401351,0
2024-02-05,T0004,109.68732805099458,0
2024-02-06,T0004,108.98059892449152,0
2024-02-07,T0004,110.40172816383503,0
2024-02-08,T0004,109.50695791571734,0
2024-02-09,T0004,109.28228948290828,0
2024-02-12,T0004,113.0806150667261,1
2024-02-13,T0004,114.28714931219085,0
2024-02-14,T0004,113.51682140082941,0
2024-02-15,T0004,113.39667155768541,0
2024-02-16,T0004,113.91635196675061,0
2024-02-19,T0004,115.8331766144543,0
2024-02-20,T0004,115.07140331268829,0
2024-02-21,T0004,112.37027047475576,0
2024-02-22,T0004,111.95212168364401,0
2024-02-23,T0004,111.98726139452478,0
2024-02-26,T0004,112.16700435077212,0
2024-02-27,T0004,114.22051026192742,0
2024-02-28,T0004,114.7289758705135,0
2024-02-29,T0004,116.02582727412421,0
2024-03-01,T0004,114.30043186073877,0
2024-03-04,T0004,115.67954784028888,0
2024-03-05,T0004,119.06214667376076,1
2024-03-06,T0004,120.34199926091271,0
2024-03-07,T0004,120.77321170806016,0
2024-03-08,T0004,121.04074513683055,0
2024-03-11,T0004,124.05370027736058,0
2024-03-12,T0004,122.50048440230721,0
2024-03-13,T0004,122.32676967863607,0
2024-03-14,T0004,123.11315641756731,0
2024-03-15,T0004,124.38728193657396,0
2024-03-18,T0004,123.65698638295783,0
2024-03-19,T0004,124.19152324864766,0
2024-03-20,T0004,123.7323017812239,0
2024-03-21,T0004,123.94946049845908,0
2024-03-22,T0004,123.73810418387339,0
2024-03-25,T0004,121.83043704256812,0
2024-03-26,T0004,121.80775273943347,0
2024-03-27,T0004,123.29307353045422,0
2024-03-28,T0004,121.6829516290415,0
2024-03-29,T0004,121.29419276656084,0
2024-04-01,T0004,122.41655688471153,0
2024-04-02,T0004,120.64776610313018,0
2024-04-03,T0004,120.96249176867828,0
2024-04-04,T0004,119.23061210929853,0
2024-04-05,T0004,121.1109763109219,0
2024-04-08,T0004,125.02285050217405,1
2024-04-09,T0004,128.54832981539525,1
2024-04-10,T0004,128.17610809294698,0
2024-04-11,T0004,129.4958858709959,0
2024-04-12,T0004,129.724095964541,0
2024-04-15,T0004,129.91907789862174,0
2024-04-16,T0004,132.71705542322835,0
2024-04-17,T0004,130.35342816499406,0
2024-04-18,T0004,132.26536818793366,0
2024-04-19,T0004,132.19027144346614,0
2024-04-22,T0004,134.77985149396144,0
2024-04-23,T0004,135.1399497721819,0
2024-04-24,T0004,133.91405203128488,0
2024-04-25,T0004,134.4373279352197,0
2024-04-26,T0004,135.81370028710265,0
2024-04-29,T0004,135.894264232271,0
2024-04-30,T0004,136.82002835262304,0
2024-05-01,T0004,135.85965129571483,0
2024-05-02,T0004,131.95892745690313,0
2024-05-03,T0004,133.6098918715752,0
2024-05-06,T0004,134.9097449038812,0
2024-05-07,T0004,135.19783159454806,0
2024-05-08,T0004,135.33854954389412,0
2024-05-09,T0004,137.28786902558542,0
2024-05-10,T0004,136.44485419924396,0
2024-05-13,T0004,135.1444087485918,0
2024-05-14,T0004,134.80964845847052,0
2024-05-15,T0004,137.0379272188885,0
2024-05-16,T0004,134.47213550077416,0
2024-05-17,T0004,136.69995344187586,0
2024-05-20,T0004,135.52193892685864,0
2024-05-21,T0004,133.50729809493498,0
2024-05-22,T0004,135.8460599407203,0
2024-05-23,T0004,135.67983603410042,0
2024-05-24,T0004,133.2980365950812,0
2024-05-27,T0004,132.65818990322933,0
2024-05-28,T0004,134.37501393525454,0
2024-05-29,T0004,136.60167986373338,0
2024-05-30,T0004,135.81870450283068,0
2024-05-31,T0004,136.59094798542327,0
2024-06-03,T0004,137.9480068473566,0
2024-06-04,T0004,136.74916934785278,0
2024-06-05,T0004,137.43010931485713,0
2024-06-06,T0004,137.3842583437557,0
2024-06-07,T0004,136.39310493853074,0
2024-06-10,T0004,135.49052347988086,0
2024-06-11,T0004,135.628989085631,0
2024-06-12,T0004,135.69845538466086,0
2024-06-13,T0004,134.6650909149142,0
2024-06-14,T0004,133.89533181616866,0
2024-06-17,T0004,135.96730010507332,0
2024-06-18,T0004,136.38025078903175,0
2024-06-19,T0004,138.0582907918174,0
2024-06-20,T0004,140.36473510610034,0
2024-06-21,T0004,141.51625824282704,0
2024-06-24,T0004,146.00331534210426,1
2024-06-25,T0004,144.3766514412854,0
2024-06-26,T0004,145.99961249013344,0
2024-06-27,T0004,145.3796169128664,0
2024-06-28,T0004,149.13860076281887,0
2024-01-01,T0005,70.66491752608813,0
2024-01-02,T0005,71.3043373344316,0
2024-01-03,T0005,71.90554371237099,0
2024-01-04,T0005,71.84301072892309,0
2024-01-05,T0005,72.2151337325799,0
2024-01-08,T0005,72.7542325755863,0
2024-01-09,T0005,72.6851172817076,0
2024-01-10,T0005,73.54293808505021,0
2024-01-11,T0005,71.65637828946943,0
2024-01-12,T0005,72.17537767171967,0
2024-01-15,T0005,71.31988460814473,0
2024-01-16,T0005,72.10478489908488,0
2024-01-17,T0005,71.91171650893273,0
2024-01-18,T0005,71.1779102542128,0
2024-01-19,T0005,71.47993194031108,0
2024-01-22,T0005,70.73222771753666,0
